What is the effect of CD40L on B Cells?	When CD40L engages CD40 on the surface of B cells, it promotes germinal center formation, immunoglobulin (Ig) isotype switching, somatic hypermutation to enhance antigen affinity, and lastly, the formation of long-lived plasma cells and memory B cells [28] .Various studies have been conducted to utilize gene delivery of CD40L to DCs and tumor cells for tumor immunotherapy.	1
What is the effect cell death and injury to the epithelial barrier due to infection?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
When does  generally MERS infection does not trigger a detectable immune response?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What is this disease  characterized by ?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
How many human cases were there of influenza a virus subtype h7n9?	As infections caused by influenza virus are often accompanied by infections with other respiratory viruses the combination of a specific anti-influenza compound with the broadly active antiviral polymer has huge potential for the treatment of respiratory infections.	0
When did the White House launch the "15 Days to Slow the Spread" program?	CDC Recommends Everyone can do their part to help us respond to this emerging public health threat: On March 16, the White House announced a program called “15 Days to Slow the Spread,”pdf iconexternal icon which is a nationwide effort to slow the spread of COVID-19 through the implementation of social distancing at all levels of society.	1
What is the basic reproduction number (R 0 )  for MERS-COV?	That MERS has had a constant presence in the Arabian Peninsula since 2012 is due to ongoing, sporadic spill-over events from DCs amplified by poorly controlled hospital outbreaks.	1
How many severe cases are there for annual influenza epidemics?	As infections caused by influenza virus are often accompanied by infections with other respiratory viruses the combination of a specific anti-influenza compound with the broadly active antiviral polymer has huge potential for the treatment of respiratory infections.	0
Where is Reunion Island located?	We set up a retrospective study using nasal swabs collected by sentinel GPs from ILI patients in 2011 and 2012.	0
What are the steps that a hospital should take after COVID-19 outbreak?	The Spring Festival holiday has greatly aggravated the shortage of human resources and heavy traffic flow due to the vacation of healthy workers and factory workers, which further magnified the risk of transmission.	0
What virus is closely related to the human respiratory syncytial virus (RSV)?	RESULTS: We report a 2-reaction amplicon-based next generation sequencing method to determine the complete genome sequences of five HMPV strains, representing three subgroups (A2, B1 and B2), directly from clinical samples.	0
Is there any evidence that MERS-CoV is a virus of pandemic concern?	The case first to be publicly reported was from Jeddah, in the Kingdom of Saudi Arabia (KSA).	0
What are the results of filamentous phage immunizations in mice?	This review will focus on the unique properties of the filamentous bacteriophage and highlight its diverse applications in current research.	0
How does the infected airway cell respond?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
What alternatives to Ad5 vector have been explored?	One drawback of an Ad5 vector is the potential for preexisting immunity, so alternative adenovirus serotypes have been explored as vectors, particularly non-human and uncommon human serotypes.	1
Which are the most abundant biological entities on Earth?	It stimulated interest in the question about the origin of life and its evolution.	0
What chest X-ray findings are typically indicative of community-acquired pneumonia?	We analyzed the diagnostic accuracy of biomarkers in suspected CAP adults visiting emergency departments for whom CAP diagnosis was established by an adjudication committee which founded its judgment on a systematic multidetector thoracic CT scan.	0
What is the conclusion of this study?	The findings suggest that it is possible to develop a multivalent DNA vaccine for poultry that can protect against multiple HPAI H5N1 strains and that could keep pace with the continued evolution of avian influenza viruses.	1
What public event was linked with the outbreak?	METHODS: In exploratory interviews patients mentioned having visited a farmers' market where a sheep had lambed.	0
What was the conclusion of this study?	CONCLUSION: Although very promising, EBC collection using the RTube™ is not reliable for diagnosis of respiratory infections.	1
What is the advantage of virus vectored vaccine?	In addition, a vectored vaccine often enables delivery of the vaccine to sites of inductive immunity such as the respiratory tract enabling protection from influenza virus infection.	1
Mechanism of action of Chloroquine(CQ) and Hydroxychloroquine(HCQ) against COVID-19?	As of March 3, 2020, over 80,000 cases have been confirmed in China, including 2946 deaths as well as over 10,566 confirmed cases in 72 other countries.	0
What is the mean duration of time from first positive chest x-ray to bilateral multilobar lung infiltrates in human adenovirus type 55 (HAdV-55)?	The clinical features and outcomes of the most critically ill patients with severe acute respiratory distress syndrome (ARDS) caused by HAdV-55 requiring invasive mechanical ventilation (IMV) and/or extracorporeal membrane oxygenation (ECMO) are lacking.	0
Why is the expression of IFITM5 not promoted by interferons?	(i) Expression of IFITM5: Unlike the other IFITM family proteins, the expression of IFITM5 is not induced by interferons because the region upstream of the ifitm5 gene lacks the interferon regulatory elements [26] .	1
What is the reduction in the number of childhood pneumonia cases?	Recent data suggest that there has been a 25% decrease in the incidence of pneumonia, from 0.29 episodes per child year in low-and middle-income countries in 2000, to 0.22 episodes per child year in 2010 [3] .	1
What  type of virus is 2019-nCOV?	The 2019 novel coronavirus (2019-nCoV), a betacoronavirus, forms a clade within the subgenus sarbecovirus of the Orthocoronavirinae subfamily [4] .	1
What is PHEIC?	WHO determined, however, not to declare the outbreak a 'Public Health Emergency of International Concern' (PHEIC) which is a higher level of declaration.	1
